,date,format,location,title,url
95,2017-04-07T01:30:00.000Z,info-session,san-francisco,Front-End Web Development Info Session,http://generalassemb.ly/education/front-end-web-development/san-francisco/learn-more/6475
96,2017-04-07T01:30:00.000Z,class,san-francisco,User Research Techniques,http://generalassemb.ly/education/user-research-techniques/san-francisco/35095
97,2017-04-07T15:30:00.000Z,event-series,san-francisco,How to REALLY Create an Inclusive Environment,http://generalassemb.ly/education/how-to-really-create-an-inclusive-environment/san-francisco/34209
98,2017-04-07T17:00:00.000Z,class,san-francisco,Product Marketing Fundamentals,http://generalassemb.ly/education/product-marketing-fundamentals/san-francisco/35250
99,2017-04-07T17:00:00.000Z,class,san-francisco,Excel at Excel: Getting Down the Basics,http://generalassemb.ly/education/excel-at-excel-getting-down-the-basics/san-francisco/35373
100,2017-04-08T17:00:00.000Z,class,san-francisco,Coaching Skills for People Managers,http://generalassemb.ly/education/coaching-skills-for-people-managers/san-francisco/34514
101,2017-04-08T17:00:00.000Z,workshop,san-francisco,Intro to Python Bootcamp,http://generalassemb.ly/education/intro-to-python-bootcamp/san-francisco/35076
102,2017-04-09T17:00:00.000Z,class,san-francisco,SQL Bootcamp: Learning the Language,http://generalassemb.ly/education/sql-bootcamp-learning-the-language/san-francisco/35078
103,2017-04-10T17:00:00.000Z,workshop-series,san-francisco,Python for Data Science Bootcamp,http://generalassemb.ly/education/python-for-data-science-bootcamp/san-francisco/35081
104,2017-04-11T01:30:00.000Z,info-session,san-francisco,Web Development Immersive Info Session,http://generalassemb.ly/education/web-development-immersive/san-francisco/learn-more/6513
105,2017-04-11T01:30:00.000Z,class,san-francisco,Introduction to the Business Model Canvas,http://generalassemb.ly/education/introduction-to-the-business-model-canvas/san-francisco/34830
106,2017-04-12T01:00:00.000Z,event,san-francisco,How to Tackle Your Debt and Still Have a Life,http://generalassemb.ly/education/how-to-tackle-your-debt-and-still-have-a-life/san-francisco/31960
107,2017-04-12T01:30:00.000Z,info-session,san-francisco,Visual Design Info Session,http://generalassemb.ly/education/visual-design/san-francisco/learn-more/6495
108,2017-04-12T01:30:00.000Z,info-session,san-francisco,Product Management Info Session,http://generalassemb.ly/education/product-management/san-francisco/learn-more/6494
109,2017-04-12T01:30:00.000Z,class,san-francisco,Introduction to Content Strategy,http://generalassemb.ly/education/introduction-to-content-strategy/san-francisco/34483
110,2017-04-13T01:00:00.000Z,class,san-francisco,Public Relations 101,http://generalassemb.ly/education/public-relations-101/san-francisco/34506
111,2017-04-13T01:30:00.000Z,info-session,san-francisco,Data Science Immersive Info Session,http://generalassemb.ly/education/data-science-immersive/san-francisco/learn-more/6496
112,2017-04-13T01:30:00.000Z,class,san-francisco,Visual Note-taking for Creative Thinkers,http://generalassemb.ly/education/visual-note-taking-for-creative-thinkers/san-francisco/35029
113,2017-04-14T01:30:00.000Z,info-session,san-francisco,User Experience Design Info Session,http://generalassemb.ly/education/user-experience-design/san-francisco/learn-more/6497
114,2017-04-14T01:30:00.000Z,info-session,san-francisco,Data Science Info Session,http://generalassemb.ly/education/data-science/san-francisco/learn-more/6498
115,2017-04-14T01:30:00.000Z,class,san-francisco,Transformative Storytelling Workshop,http://generalassemb.ly/education/transformative-storytelling-workshop/san-francisco/34598
116,2017-04-14T01:30:00.000Z,workshop,san-francisco,Intro to Adobe Photoshop,http://generalassemb.ly/education/intro-to-adobe-photoshop/san-francisco/34747
117,2017-04-14T17:00:00.000Z,class,san-francisco,Intermediate Excel: Formulas & Functions,http://generalassemb.ly/education/intermediate-excel-formulas-functions/san-francisco/35376
118,2017-04-15T17:00:00.000Z,workshop,san-francisco,Accelerating Growth Bootcamp: Using-Actionable Metrics,http://generalassemb.ly/education/accelerating-growth-bootcamp-using-actionable-metrics/san-francisco/35383
119,2017-04-15T17:00:00.000Z,course,san-francisco,User Experience Design,http://generalassemb.ly/education/user-experience-design/san-francisco
120,2017-04-15T17:00:00.000Z,class,san-francisco,SQL Bootcamp: Learning the Language,http://generalassemb.ly/education/sql-bootcamp-learning-the-language/san-francisco/35082
121,2017-04-15T17:00:00.000Z,workshop,san-francisco,Instructional Design Bootcamp,http://generalassemb.ly/education/instructional-design-bootcamp/san-francisco/35613
122,2017-04-16T17:00:00.000Z,workshop,san-francisco,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/san-francisco/35364
123,2017-04-18T01:30:00.000Z,class,san-francisco,iOS App Development 101,http://generalassemb.ly/education/ios-app-development-101/san-francisco/34593
124,2017-04-18T01:30:00.000Z,course,san-francisco,Data Science,http://generalassemb.ly/education/data-science/san-francisco
125,2017-04-18T01:30:00.000Z,workshop,san-francisco,E-commerce Workshop,http://generalassemb.ly/education/e-commerce-workshop/san-francisco/35532
126,2017-04-19T01:30:00.000Z,info-session,san-francisco,JavaScript Development Info Session,http://generalassemb.ly/education/javascript-development/san-francisco/learn-more/6504
127,2017-04-19T01:30:00.000Z,info-session,san-francisco,Data Analytics Info Session,http://generalassemb.ly/education/data-analytics/san-francisco/learn-more/6503
128,2017-04-19T01:30:00.000Z,workshop,san-francisco,Speak Up: Using Improv to Succeed in Business,http://generalassemb.ly/education/speak-up-using-improv-to-succeed-in-business/san-francisco/34541
129,2017-04-19T01:30:00.000Z,class,san-francisco,Javascript 101,http://generalassemb.ly/education/javascript-101/san-francisco/34725
130,2017-04-20T01:30:00.000Z,info-session,san-francisco,Front-End Web Development Info Session,http://generalassemb.ly/education/front-end-web-development/san-francisco/learn-more/6505
131,2017-04-20T01:30:00.000Z,workshop,san-francisco,Visual Design with Data,http://generalassemb.ly/education/visual-design-with-data/san-francisco/35471
132,2017-04-20T01:30:00.000Z,class,san-francisco,Getting Started With WordPress,http://generalassemb.ly/education/getting-started-with-wordpress/san-francisco/35480
133,2017-04-21T01:00:00.000Z,class,san-francisco,Working with Big Data,http://generalassemb.ly/education/working-with-big-data/san-francisco/35445
134,2017-04-21T01:30:00.000Z,workshop,san-francisco,Mastering Negotiations Workshop,http://generalassemb.ly/education/mastering-negotiations-workshop/san-francisco/35274
135,2017-04-21T01:30:00.000Z,class,san-francisco,"Storytelling for Success: How to Pitch, Present & Persuade",http://generalassemb.ly/education/storytelling-for-success-how-to-pitch-present-persuade/san-francisco/34503
136,2017-04-21T16:30:00.000Z,info-session,san-francisco,User Experience Design Coffee Chat,http://generalassemb.ly/education/user-experience-design/san-francisco/learn-more/6507
137,2017-04-22T17:00:00.000Z,workshop,san-francisco,Excel Bootcamp,http://generalassemb.ly/education/excel-bootcamp/san-francisco/35244
138,2017-04-22T17:00:00.000Z,workshop,san-francisco,Goal Setting Bootcamp: Keep Calm & Get Stuff Done,http://generalassemb.ly/education/goal-setting-bootcamp-keep-calm-get-stuff-done/san-francisco/34601
139,2017-04-22T17:00:00.000Z,class,san-francisco,Project Management Bootcamp,http://generalassemb.ly/education/project-management-bootcamp/san-francisco/35014
140,2017-04-22T17:00:00.000Z,workshop,san-francisco,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/san-francisco/34832
141,2017-04-24T16:00:00.000Z,course,san-francisco,Data Analytics,http://generalassemb.ly/education/data-analytics/san-francisco
142,2017-04-24T16:00:00.000Z,immersive,san-francisco,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/san-francisco
143,2017-04-24T16:00:00.000Z,immersive,san-francisco,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/san-francisco
144,2017-04-24T17:00:00.000Z,class,san-francisco,SQL Bootcamp: Learning the Language,http://generalassemb.ly/education/sql-bootcamp-learning-the-language/san-francisco/35390
145,2017-04-25T01:30:00.000Z,info-session,san-francisco,Digital Marketing Info Session,http://generalassemb.ly/education/digital-marketing/san-francisco/learn-more/6508
146,2017-04-25T01:30:00.000Z,class,san-francisco,Mindfulness for Hustlers,http://generalassemb.ly/education/mindfulness-for-hustlers/san-francisco/35479
147,2017-04-26T01:30:00.000Z,info-session,san-francisco,Data Science Immersive Info Session,http://generalassemb.ly/education/data-science-immersive/san-francisco/learn-more/6509
148,2017-04-26T01:30:00.000Z,event,san-francisco,"A Talk With Bill McGowan, Author of Pitch Perfect",http://generalassemb.ly/education/a-talk-with-bill-mcgowan-author-of-pitch-perfect/san-francisco/35005
149,2017-04-26T01:30:00.000Z,course,san-francisco,User Experience Design,http://generalassemb.ly/education/user-experience-design/san-francisco
150,2017-04-26T01:30:00.000Z,class,san-francisco,Visual Design 101,http://generalassemb.ly/education/visual-design-101/san-francisco/34760
151,2017-04-27T01:15:00.000Z,class,san-francisco,"Happiness Workshop: Create Your Pleasure, Purpose and Peace",http://generalassemb.ly/education/happiness-workshop-create-your-pleasure-purpose-and-peace/san-francisco/34663
152,2017-04-27T01:30:00.000Z,info-session,san-francisco,Visual Design Info Session,http://generalassemb.ly/education/visual-design/san-francisco/learn-more/6510
153,2017-04-27T01:30:00.000Z,class,san-francisco,Talk Like A Programmer,http://generalassemb.ly/education/talk-like-a-programmer/san-francisco/35366
154,2017-04-27T01:30:00.000Z,course,san-francisco,Data Analytics,http://generalassemb.ly/education/data-analytics/san-francisco
155,2017-04-28T01:30:00.000Z,info-session,san-francisco,Product Management Info Session,http://generalassemb.ly/education/product-management/san-francisco/learn-more/6511
156,2017-04-28T01:30:00.000Z,class,san-francisco,Google Analytics for Beginners: Key Concepts and Quick Wins,http://generalassemb.ly/education/google-analytics-for-beginners-key-concepts-and-quick-wins/san-francisco/34518
157,2017-04-28T16:30:00.000Z,info-session,san-francisco,Data Science Coffee Chat,http://generalassemb.ly/education/data-science/san-francisco/learn-more/6512
158,2017-04-28T17:00:00.000Z,class,san-francisco,Advanced Excel: Beyond the Basics,http://generalassemb.ly/education/advanced-excel-beyond-the-basics/san-francisco/35379
159,2017-04-28T17:00:00.000Z,workshop,san-francisco,Intro to Python Bootcamp,http://generalassemb.ly/education/intro-to-python-bootcamp/san-francisco/35391
160,2017-04-29T17:00:00.000Z,course,san-francisco,Digital Marketing,http://generalassemb.ly/education/digital-marketing/san-francisco
161,2017-04-29T17:00:00.000Z,workshop,san-francisco,Google Analytics Bootcamp,http://generalassemb.ly/education/google-analytics-bootcamp/san-francisco/34509
162,2017-04-29T17:00:00.000Z,workshop,san-francisco,E-commerce Bootcamp,http://generalassemb.ly/education/e-commerce-bootcamp/san-francisco/35622
163,2017-04-29T17:00:00.000Z,workshop,san-francisco,User Experience Design Bootcamp,http://generalassemb.ly/education/user-experience-design-bootcamp/san-francisco/35253
164,2017-04-29T17:00:00.000Z,class,san-francisco,SQL Bootcamp: Learning the Language,http://generalassemb.ly/education/sql-bootcamp-learning-the-language/san-francisco/35083
165,2017-04-30T17:00:00.000Z,workshop,san-francisco,Advanced SQL Bootcamp,http://generalassemb.ly/education/advanced-sql-bootcamp/san-francisco/35084
166,2017-05-01T16:00:00.000Z,course,san-francisco,User Experience Design,http://generalassemb.ly/education/user-experience-design/san-francisco
167,2017-05-02T01:30:00.000Z,course,san-francisco,Digital Marketing,http://generalassemb.ly/education/digital-marketing/san-francisco
168,2017-05-02T01:30:00.000Z,course,san-francisco,JavaScript Development,http://generalassemb.ly/education/javascript-development/san-francisco
169,2017-05-04T01:30:00.000Z,event,san-francisco,Startup from the Bottom,http://generalassemb.ly/education/startup-from-the-bottom/san-francisco/34391
170,2017-05-04T01:30:00.000Z,class,san-francisco,Mindfulness for Hustlers,http://generalassemb.ly/education/mindfulness-for-hustlers/san-francisco/35187
171,2017-05-05T17:00:00.000Z,class,san-francisco,Excel at Excel: Getting Down the Basics,http://generalassemb.ly/education/excel-at-excel-getting-down-the-basics/san-francisco/35374
172,2017-05-06T17:00:00.000Z,workshop,san-francisco,User Experience Design Bootcamp,http://generalassemb.ly/education/user-experience-design-bootcamp/san-francisco/35185
173,2017-05-06T17:00:00.000Z,workshop,san-francisco,Excel Bootcamp,http://generalassemb.ly/education/excel-bootcamp/san-francisco/35527
174,2017-05-07T17:00:00.000Z,workshop,san-francisco,Agile and Scrum Bootcamp,http://generalassemb.ly/education/agile-and-scrum-bootcamp/san-francisco/34534
175,2017-05-09T01:30:00.000Z,class,san-francisco,Career Shift: Find Work You Love,http://generalassemb.ly/education/career-shift-find-work-you-love/san-francisco/35372
176,2017-05-09T01:30:00.000Z,course,san-francisco,Product Management,http://generalassemb.ly/education/product-management/san-francisco
177,2017-05-10T01:30:00.000Z,class,san-francisco,Digital Tools for Business,http://generalassemb.ly/education/digital-tools-for-business/san-francisco/35451
178,2017-05-10T01:30:00.000Z,class,san-francisco,Javascript 101,http://generalassemb.ly/education/javascript-101/san-francisco/34726
179,2017-05-11T01:30:00.000Z,workshop,san-francisco,E-commerce Workshop,http://generalassemb.ly/education/e-commerce-workshop/san-francisco/35533
180,2017-05-12T01:30:00.000Z,event,san-francisco,"A Talk With Liz Wiseman, Author of Multipliers",http://generalassemb.ly/education/a-talk-with-liz-wiseman-author-of-multipliers/san-francisco/34560
181,2017-05-12T01:30:00.000Z,class,san-francisco,User Research Techniques,http://generalassemb.ly/education/user-research-techniques/san-francisco/35099
182,2017-05-12T01:30:00.000Z,workshop,san-francisco,Visual Design with Data,http://generalassemb.ly/education/visual-design-with-data/san-francisco/35457
183,2017-05-12T17:00:00.000Z,class,san-francisco,Product Marketing Fundamentals,http://generalassemb.ly/education/product-marketing-fundamentals/san-francisco/35251
184,2017-05-12T17:00:00.000Z,class,san-francisco,Intermediate Excel: Formulas & Functions,http://generalassemb.ly/education/intermediate-excel-formulas-functions/san-francisco/35377
185,2017-05-13T17:00:00.000Z,workshop,san-francisco,WordPress Bootcamp: Build a Website with WordPress,http://generalassemb.ly/education/wordpress-bootcamp-build-a-website-with-wordpress--2/san-francisco/35488
186,2017-05-13T17:00:00.000Z,class,san-francisco,Coaching Skills for People Managers,http://generalassemb.ly/education/coaching-skills-for-people-managers/san-francisco/34515
187,2017-05-13T17:00:00.000Z,class,san-francisco,Introduction to Financial Modeling for Growth Bootcamp,http://generalassemb.ly/education/introduction-to-financial-modeling-for-growth-bootcamp/san-francisco/35385
188,2017-05-13T17:00:00.000Z,workshop,san-francisco,Squarespace Bootcamp: Build Your Website in One Day,http://generalassemb.ly/education/squarespace-bootcamp-build-your-website-in-one-day/san-francisco/35461
189,2017-05-14T17:00:00.000Z,workshop,san-francisco,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/san-francisco/35365
190,2017-05-15T16:00:00.000Z,course,san-francisco,Digital Marketing,http://generalassemb.ly/education/digital-marketing/san-francisco
191,2017-05-15T16:00:00.000Z,immersive,san-francisco,Data Science Immersive,http://generalassemb.ly/education/data-science-immersive/san-francisco
192,2017-05-15T16:00:00.000Z,course,san-francisco,Product Management,http://generalassemb.ly/education/product-management/san-francisco
193,2017-05-16T01:00:00.000Z,class,san-francisco,Blogging Basics: Building an Online Presence,http://generalassemb.ly/education/blogging-basics-building-an-online-presence/san-francisco/35621
194,2017-05-16T01:30:00.000Z,course,san-francisco,Front-End Web Development,http://generalassemb.ly/education/front-end-web-development/san-francisco
195,2017-05-17T01:30:00.000Z,event,san-francisco,"A Talk With Sheryl O’Loughlin, Author of Killing It",http://generalassemb.ly/education/a-talk-with-sheryl-o-loughlin-author-of-killing-it/san-francisco/35153
196,2017-05-17T01:30:00.000Z,class,san-francisco,Visual Design 101,http://generalassemb.ly/education/visual-design-101/san-francisco/34761
197,2017-05-17T01:30:00.000Z,workshop,san-francisco,Speak Up: Using Improv to Succeed in Business,http://generalassemb.ly/education/speak-up-using-improv-to-succeed-in-business/san-francisco/34542
198,2017-05-18T01:30:00.000Z,event,san-francisco,Discover Your Personal Leadership Identity,http://generalassemb.ly/education/discover-your-personal-leadership-identity/san-francisco/34702
199,2017-05-19T01:30:00.000Z,workshop,san-francisco,Sketch for Non-Designers,http://generalassemb.ly/education/sketch-for-non-designers/san-francisco/35086
200,2017-05-19T01:30:00.000Z,class,san-francisco,Google Analytics for Beginners: Key Concepts and Quick Wins,http://generalassemb.ly/education/google-analytics-for-beginners-key-concepts-and-quick-wins/san-francisco/34517
201,2017-05-19T01:30:00.000Z,course,san-francisco,Data Science,http://generalassemb.ly/education/data-science/san-francisco
202,2017-05-19T01:30:00.000Z,class,san-francisco,Introduction to Content Strategy,http://generalassemb.ly/education/introduction-to-content-strategy/san-francisco/34486
203,2017-05-20T17:00:00.000Z,workshop,san-francisco,Google Analytics Bootcamp,http://generalassemb.ly/education/google-analytics-bootcamp/san-francisco/34510
204,2017-05-20T17:00:00.000Z,workshop-series,san-francisco,Programming for Non-Programmers Bootcamp,http://generalassemb.ly/education/programming-for-non-programmers-bootcamp/san-francisco/35120
205,2017-05-20T17:00:00.000Z,class,san-francisco,Project Management Bootcamp,http://generalassemb.ly/education/project-management-bootcamp/san-francisco/35015
206,2017-05-20T17:00:00.000Z,workshop,san-francisco,Excel Bootcamp,http://generalassemb.ly/education/excel-bootcamp/san-francisco/35245
207,2017-05-21T17:00:00.000Z,workshop,san-francisco,Intro to Python Bootcamp,http://generalassemb.ly/education/intro-to-python-bootcamp/san-francisco/34996
208,2017-05-24T01:30:00.000Z,class,san-francisco,How to Be an Effective Manager,http://generalassemb.ly/education/how-to-be-an-effective-manager/san-francisco/35268
209,2017-05-24T01:30:00.000Z,class,san-francisco,iOS App Development 101,http://generalassemb.ly/education/ios-app-development-101/san-francisco/34594
210,2017-05-25T01:00:00.000Z,class,san-francisco,Speaking to Engage: Become a Better and Funnier Public Speaker,http://generalassemb.ly/education/speaking-to-engage-become-a-better-and-funnier-public-speaker/san-francisco/35252
211,2017-05-25T01:30:00.000Z,workshop,san-francisco,Intro to Adobe Photoshop,http://generalassemb.ly/education/intro-to-adobe-photoshop/san-francisco/34748
212,2017-05-25T01:30:00.000Z,course,san-francisco,User Experience Design,http://generalassemb.ly/education/user-experience-design/san-francisco
213,2017-05-26T01:30:00.000Z,class,san-francisco,"Storytelling for Success: How to Pitch, Present & Persuade",http://generalassemb.ly/education/storytelling-for-success-how-to-pitch-present-persuade/san-francisco/34504
214,2017-05-26T01:30:00.000Z,workshop,san-francisco,Mastering Negotiations Workshop,http://generalassemb.ly/education/mastering-negotiations-workshop/san-francisco/35275
215,2017-05-26T17:00:00.000Z,class,san-francisco,Advanced Excel: Beyond the Basics,http://generalassemb.ly/education/advanced-excel-beyond-the-basics/san-francisco/35380
216,2017-05-27T17:00:00.000Z,workshop,san-francisco,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/san-francisco/34833
217,2017-05-30T16:00:00.000Z,immersive,san-francisco,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/san-francisco
218,2017-05-31T01:30:00.000Z,course,san-francisco,Visual Design,http://generalassemb.ly/education/visual-design/san-francisco
219,2017-05-31T01:30:00.000Z,course,san-francisco,Data Analytics,http://generalassemb.ly/education/data-analytics/san-francisco
220,2017-06-03T17:00:00.000Z,workshop,san-francisco,User Experience Design Bootcamp,http://generalassemb.ly/education/user-experience-design-bootcamp/san-francisco/35186
221,2017-06-03T17:00:00.000Z,workshop,san-francisco,E-commerce Bootcamp,http://generalassemb.ly/education/e-commerce-bootcamp/san-francisco/35535
222,2017-06-04T17:00:00.000Z,workshop,san-francisco,Agile and Scrum Bootcamp,http://generalassemb.ly/education/agile-and-scrum-bootcamp/san-francisco/34535
223,2017-06-07T01:00:00.000Z,class,san-francisco,Public Relations 101,http://generalassemb.ly/education/public-relations-101/san-francisco/34507
224,2017-06-09T01:30:00.000Z,workshop,san-francisco,Intro to Adobe Photoshop,http://generalassemb.ly/education/intro-to-adobe-photoshop/san-francisco/34749
225,2017-06-09T17:00:00.000Z,class,san-francisco,Excel at Excel: Getting Down the Basics,http://generalassemb.ly/education/excel-at-excel-getting-down-the-basics/san-francisco/35375
226,2017-06-10T17:00:00.000Z,workshop,san-francisco,Excel Bootcamp,http://generalassemb.ly/education/excel-bootcamp/san-francisco/35246
227,2017-06-10T17:00:00.000Z,workshop-series,san-francisco,Programming for Non-Programmers Bootcamp,http://generalassemb.ly/education/programming-for-non-programmers-bootcamp/san-francisco/35118
228,2017-06-12T16:00:00.000Z,course,san-francisco,Product Management,http://generalassemb.ly/education/product-management/san-francisco
229,2017-06-13T01:30:00.000Z,class,san-francisco,Introduction to Google AdWords,http://generalassemb.ly/education/introduction-to-google-adwords/san-francisco/35410
230,2017-06-13T01:30:00.000Z,class,san-francisco,Getting Started With WordPress,http://generalassemb.ly/education/getting-started-with-wordpress/san-francisco/35481
231,2017-06-14T01:30:00.000Z,class,san-francisco,Visual Note-taking for Creative Thinkers,http://generalassemb.ly/education/visual-note-taking-for-creative-thinkers/san-francisco/35030
232,2017-06-14T01:30:00.000Z,class,san-francisco,User Research Techniques,http://generalassemb.ly/education/user-research-techniques/san-francisco/35101
233,2017-06-14T01:30:00.000Z,course,san-francisco,Product Management,http://generalassemb.ly/education/product-management/san-francisco
234,2017-06-14T01:30:00.000Z,course,san-francisco,Digital Marketing,http://generalassemb.ly/education/digital-marketing/san-francisco
235,2017-06-15T01:30:00.000Z,workshop,san-francisco,E-commerce Workshop,http://generalassemb.ly/education/e-commerce-workshop/san-francisco/35534
236,2017-06-16T01:30:00.000Z,class,san-francisco,Introduction to Content Strategy,http://generalassemb.ly/education/introduction-to-content-strategy/san-francisco/34487
237,2017-06-16T01:30:00.000Z,class,san-francisco,Transformative Storytelling Workshop,http://generalassemb.ly/education/transformative-storytelling-workshop/san-francisco/34599
238,2017-06-16T01:30:00.000Z,course,san-francisco,Front-End Web Development,http://generalassemb.ly/education/front-end-web-development/san-francisco
239,2017-06-16T17:00:00.000Z,class,san-francisco,Intermediate Excel: Formulas & Functions,http://generalassemb.ly/education/intermediate-excel-formulas-functions/san-francisco/35378
240,2017-06-17T17:00:00.000Z,workshop,san-francisco,Accelerating Growth Bootcamp: Using-Actionable Metrics,http://generalassemb.ly/education/accelerating-growth-bootcamp-using-actionable-metrics/san-francisco/35384
241,2017-06-17T17:00:00.000Z,class,san-francisco,Coaching Skills for People Managers,http://generalassemb.ly/education/coaching-skills-for-people-managers/san-francisco/34516
242,2017-06-19T16:00:00.000Z,immersive,san-francisco,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/san-francisco
243,2017-06-20T01:30:00.000Z,class,san-francisco,Visual Design 101,http://generalassemb.ly/education/visual-design-101/san-francisco/34762
244,2017-06-20T01:30:00.000Z,class,san-francisco,iOS App Development 101,http://generalassemb.ly/education/ios-app-development-101/san-francisco/34595
245,2017-06-21T01:30:00.000Z,workshop,san-francisco,Speak Up: Using Improv to Succeed in Business,http://generalassemb.ly/education/speak-up-using-improv-to-succeed-in-business/san-francisco/34543
246,2017-06-22T01:30:00.000Z,class,san-francisco,Talk Like A Programmer,http://generalassemb.ly/education/talk-like-a-programmer/san-francisco/35367
247,2017-06-22T01:30:00.000Z,course,san-francisco,Data Analytics,http://generalassemb.ly/education/data-analytics/san-francisco
248,2017-06-22T01:30:00.000Z,course,san-francisco,Data Science,http://generalassemb.ly/education/data-science/san-francisco
249,2017-06-23T01:30:00.000Z,class,san-francisco,"Storytelling for Success: How to Pitch, Present & Persuade",http://generalassemb.ly/education/storytelling-for-success-how-to-pitch-present-persuade/san-francisco/34505
250,2017-06-23T01:30:00.000Z,class,san-francisco,Google Analytics for Beginners: Key Concepts and Quick Wins,http://generalassemb.ly/education/google-analytics-for-beginners-key-concepts-and-quick-wins/san-francisco/34519
251,2017-06-23T17:00:00.000Z,class,san-francisco,Advanced Excel: Beyond the Basics,http://generalassemb.ly/education/advanced-excel-beyond-the-basics/san-francisco/35381
252,2017-06-24T17:00:00.000Z,workshop,san-francisco,Google Analytics Bootcamp,http://generalassemb.ly/education/google-analytics-bootcamp/san-francisco/34511
253,2017-06-24T17:00:00.000Z,workshop,san-francisco,Excel Bootcamp,http://generalassemb.ly/education/excel-bootcamp/san-francisco/35528
254,2017-06-25T17:00:00.000Z,workshop,san-francisco,Intro to Python Bootcamp,http://generalassemb.ly/education/intro-to-python-bootcamp/san-francisco/34997
255,2017-06-26T16:00:00.000Z,immersive,san-francisco,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/san-francisco
256,2017-06-26T16:00:00.000Z,immersive,san-francisco,Data Science Immersive,http://generalassemb.ly/education/data-science-immersive/san-francisco
257,2017-06-27T01:00:00.000Z,class,san-francisco,Working with Big Data,http://generalassemb.ly/education/working-with-big-data/san-francisco/35472
258,2017-06-28T01:30:00.000Z,course,san-francisco,User Experience Design,http://generalassemb.ly/education/user-experience-design/san-francisco
259,2017-06-29T01:15:00.000Z,class,san-francisco,"Happiness Workshop: Create Your Pleasure, Purpose and Peace",http://generalassemb.ly/education/happiness-workshop-create-your-pleasure-purpose-and-peace/san-francisco/34664
260,2017-06-29T01:30:00.000Z,workshop,san-francisco,Visual Design with Data,http://generalassemb.ly/education/visual-design-with-data/san-francisco/35462
261,2017-09-11T16:00:00.000Z,immersive,san-francisco,iOS Development Immersive,http://generalassemb.ly/education/ios-development-immersive/san-francisco
0,2017-03-11T18:00:00.000Z,event,seattle,Indie Support Group,http://generalassemb.ly/education/indie-support-group/seattle/34182
1,2017-03-11T18:00:00.000Z,workshop,seattle,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/seattle/32155
2,2017-03-11T18:00:00.000Z,workshop,seattle,SQL Bootcamp,http://generalassemb.ly/education/sql-bootcamp/seattle/31762
3,2017-03-14T01:30:00.000Z,event,seattle,Seattle Freelance Creatives Meetup,http://generalassemb.ly/education/seattle-freelance-creatives-meetup/seattle/34502
4,2017-03-14T01:30:00.000Z,class,seattle,Intro to Digital Marketing,http://generalassemb.ly/education/intro-to-digital-marketing/seattle/33446
5,2017-03-14T01:30:00.000Z,class,seattle,Intro to Data Analytics,http://generalassemb.ly/education/intro-to-data-analytics/seattle/33443
6,2017-03-14T01:30:00.000Z,class,seattle,Data Science 101,http://generalassemb.ly/education/data-science-101/seattle/32718
7,2017-03-15T01:00:00.000Z,class,seattle,"Agile, Scrum, and Kanban: Making Your Processes Work For You",http://generalassemb.ly/education/agile-scrum-and-kanban-making-your-processes-work-for-you/seattle/31801
8,2017-03-15T01:30:00.000Z,class,seattle,Data Visualization and Intro to Tableau,http://generalassemb.ly/education/data-visualization-and-intro-to-tableau/seattle/34854
9,2017-03-16T01:00:00.000Z,event,seattle,Company Culture: How To Build It and Promote It,http://generalassemb.ly/education/company-culture-how-to-build-it-and-promote-it/seattle/32898
10,2017-03-16T01:00:00.000Z,class,seattle,Visual Design 101,http://generalassemb.ly/education/visual-design-101/seattle/32409
11,2017-03-16T01:30:00.000Z,class,seattle,Intro to UX Design,http://generalassemb.ly/education/intro-to-ux-design-4189dfc2-948b-4a44-be74-82adc508d6ee/seattle/33451
12,2017-03-16T01:30:00.000Z,workshop,seattle,Information Architecture: The Art & Science of Transforming Abstract Ideas Into Reality,http://generalassemb.ly/education/information-architecture-the-art-science-of-transforming-abstract-ideas-into-reality/seattle/34026
13,2017-03-16T01:30:00.000Z,workshop,seattle,SEO Keyword Research: How To Find Great Keywords,http://generalassemb.ly/education/seo-keyword-research-how-to-find-great-keywords/seattle/33295
14,2017-03-17T00:30:00.000Z,class,seattle,Intro to Product Management,http://generalassemb.ly/education/intro-to-product-management-44e73d71-fee2-404d-a820-76921b0fe5eb/seattle/34641
15,2017-03-17T01:00:00.000Z,event,seattle,"Smart City, Connected Community",http://generalassemb.ly/education/smart-city-connected-community/seattle/34436
16,2017-03-17T01:30:00.000Z,workshop,seattle,Visual Design Fundamentals,http://generalassemb.ly/education/visual-design-fundamentals/seattle/33148
17,2017-03-18T17:00:00.000Z,event,seattle,Indie Support Group,http://generalassemb.ly/education/indie-support-group/seattle/34183
18,2017-03-18T17:00:00.000Z,workshop,seattle,Javascript Fundamentals Bootcamp,http://generalassemb.ly/education/javascript-fundamentals-bootcamp/seattle/32385
